date,start_hour,end_hour,price_euros_mwh,volume_mwh
2016-01-01,00:00,01:00,23.86,9400.3
2016-01-01,01:00,02:00,22.39,9652.6
2016-01-01,02:00,03:00,20.59,9357.8
2016-01-01,03:00,04:00,16.81,8889.5
2016-01-01,04:00,05:00,17.41,10235.5
2016-01-01,05:00,06:00,17.02,10995
2016-01-01,06:00,07:00,15.86,11448.6
2016-01-01,07:00,08:00,18.16,10568.6
2016-01-01,08:00,09:00,17.73,9811.5
2016-01-01,09:00,10:00,19.77,12154.7
2016-01-01,10:00,11:00,23.75,13051.4
2016-01-01,11:00,12:00,26.03,13586.4
2016-01-01,12:00,13:00,27.06,12914.5
2016-01-01,13:00,14:00,26.59,14148.2
2016-01-01,14:00,15:00,25,15336.6
2016-01-01,15:00,16:00,20.06,14822.2
2016-01-01,16:00,17:00,19.43,15003.9
2016-01-01,17:00,18:00,24.57,15316.4
2016-01-01,18:00,19:00,33.11,15363.9
2016-01-01,19:00,20:00,35.34,14573
2016-01-01,20:00,21:00,33.07,14739.5
2016-01-01,21:00,22:00,29.52,15516.9
2016-01-01,22:00,23:00,30.1,14269.4
2016-01-01,23:00,00:00,24.57,12303.5
2016-01-02,00:00,01:00,22.2,11827.9
2016-01-02,01:00,02:00,16.57,11591.2
2016-01-02,02:00,03:00,15.35,11749.3
2016-01-02,03:00,04:00,12.77,11939.6
2016-01-02,04:00,05:00,11.27,12506.6
2016-01-02,05:00,06:00,11.91,12000.4
2016-01-02,06:00,07:00,12.62,12143.5
2016-01-02,07:00,08:00,14.17,10540.9
2016-01-02,08:00,09:00,17.73,11794.8
2016-01-02,09:00,10:00,20.29,13997.7
2016-01-02,10:00,11:00,24.3,13998.2
2016-01-02,11:00,12:00,25.05,14276
2016-01-02,12:00,13:00,29.31,13708.7
2016-01-02,13:00,14:00,26.31,13258.2
2016-01-02,14:00,15:00,22.63,13466.9
2016-01-02,15:00,16:00,19.61,13558.6
2016-01-02,16:00,17:00,20.65,14338.9
2016-01-02,17:00,18:00,34.21,14821.8
2016-01-02,18:00,19:00,42.23,15200.2
2016-01-02,19:00,20:00,37.36,14556
2016-01-02,20:00,21:00,32.84,13664.8
2016-01-02,21:00,22:00,26.15,13031.8
2016-01-02,22:00,23:00,30.62,12231.5
2016-01-02,23:00,00:00,36.19,11441.3
2016-01-03,00:00,01:00,19.65,11550.9
2016-01-03,01:00,02:00,18.91,11805
2016-01-03,02:00,03:00,14.64,12647.2
2016-01-03,03:00,04:00,10.12,13735.1
2016-01-03,04:00,05:00,7.14,12868.7
2016-01-03,05:00,06:00,9.41,14071.3
2016-01-03,06:00,07:00,4.14,12864.3
2016-01-03,07:00,08:00,7.08,12542.2
2016-01-03,08:00,09:00,11.4,11677.6
2016-01-03,09:00,10:00,17.64,10921.4
2016-01-03,10:00,11:00,19.99,10474
2016-01-03,11:00,12:00,22.11,11247.4
2016-01-03,12:00,13:00,22.68,11707
2016-01-03,13:00,14:00,22,11883
2016-01-03,14:00,15:00,19.89,11653.4
2016-01-03,15:00,16:00,17.75,11540.2
2016-01-03,16:00,17:00,18.76,12290.2
2016-01-03,17:00,18:00,22.21,13338.4
2016-01-03,18:00,19:00,26.76,12549.7
2016-01-03,19:00,20:00,27.23,11817
2016-01-03,20:00,21:00,25.33,11312.6
2016-01-03,21:00,22:00,22.11,11367.9
2016-01-03,22:00,23:00,22.57,10751.7
2016-01-03,23:00,00:00,21.01,11073.5
2016-01-04,00:00,01:00,13.78,10009
2016-01-04,01:00,02:00,13.44,9601
2016-01-04,02:00,03:00,11.46,10310.9
2016-01-04,03:00,04:00,5.55,12054.3
2016-01-04,04:00,05:00,5,12107
2016-01-04,05:00,06:00,10.05,11380.5
2016-01-04,06:00,07:00,19.11,11178.2
2016-01-04,07:00,08:00,31.44,11746.6
2016-01-04,08:00,09:00,36.31,15145.3
2016-01-04,09:00,10:00,33.46,16630.8
2016-01-04,10:00,11:00,33.24,16845.5
2016-01-04,11:00,12:00,35.09,17383.3
2016-01-04,12:00,13:00,35,16766.9
2016-01-04,13:00,14:00,35,16844.2
2016-01-04,14:00,15:00,34.94,17038.5
2016-01-04,15:00,16:00,34.92,18120.8
2016-01-04,16:00,17:00,38,18538
2016-01-04,17:00,18:00,41.21,18336.2
2016-01-04,18:00,19:00,42.95,16880.4
2016-01-04,19:00,20:00,41.96,15837.6
2016-01-04,20:00,21:00,34.94,14694.3
2016-01-04,21:00,22:00,30.66,13196.5
2016-01-04,22:00,23:00,30,12795.1
2016-01-04,23:00,00:00,23.9,11828.2
2016-01-05,00:00,01:00,25.03,10671.7
2016-01-05,01:00,02:00,24.42,10901.4
2016-01-05,02:00,03:00,22.34,11491.2
2016-01-05,03:00,04:00,21.5,12077.4
2016-01-05,04:00,05:00,20,13832.1
2016-01-05,05:00,06:00,23.53,12261.4
2016-01-05,06:00,07:00,28.96,12308.2
2016-01-05,07:00,08:00,38.32,13842.7
2016-01-05,08:00,09:00,41.45,15137.5
2016-01-05,09:00,10:00,40.72,16752.6
2016-01-05,10:00,11:00,40.66,16750.4
2016-01-05,11:00,12:00,40.33,16343.8
2016-01-05,12:00,13:00,38.25,15943.4
2016-01-05,13:00,14:00,36.98,16362.6
2016-01-05,14:00,15:00,34.91,15756.9
2016-01-05,15:00,16:00,33.5,16048.9
2016-01-05,16:00,17:00,35.1,16033.9
2016-01-05,17:00,18:00,42.44,16104.7
2016-01-05,18:00,19:00,42.94,14747.9
2016-01-05,19:00,20:00,42.92,14326
2016-01-05,20:00,21:00,38.35,13495.8
2016-01-05,21:00,22:00,34.42,13669
2016-01-05,22:00,23:00,32.99,12148.1
2016-01-05,23:00,00:00,32,10962
2016-01-06,00:00,01:00,26.62,10763.9
2016-01-06,01:00,02:00,25.58,10500.4
2016-01-06,02:00,03:00,24.59,12144.2
2016-01-06,03:00,04:00,22.5,14205.1
2016-01-06,04:00,05:00,23.16,13073.7
2016-01-06,05:00,06:00,24.99,11932.8
2016-01-06,06:00,07:00,26.62,11971.6
2016-01-06,07:00,08:00,38.92,13017.3
2016-01-06,08:00,09:00,41.96,13116.1
2016-01-06,09:00,10:00,40.96,13034.7
2016-01-06,10:00,11:00,39.13,12926.9
2016-01-06,11:00,12:00,40.08,12831.9
2016-01-06,12:00,13:00,40.73,12678.1
2016-01-06,13:00,14:00,38.26,12571.6
2016-01-06,14:00,15:00,35.44,12944.2
2016-01-06,15:00,16:00,36.92,13887
2016-01-06,16:00,17:00,41.28,14646.8
2016-01-06,17:00,18:00,44.95,15344.1
2016-01-06,18:00,19:00,46.9,13638.3
2016-01-06,19:00,20:00,43.95,12778.2
2016-01-06,20:00,21:00,39.94,12593.1
2016-01-06,21:00,22:00,32.4,12135.1
2016-01-06,22:00,23:00,33.51,11256.2
2016-01-06,23:00,00:00,30.11,11326.4
2016-01-07,00:00,01:00,26.41,11521.7
2016-01-07,01:00,02:00,26.05,11144.7
2016-01-07,02:00,03:00,24.93,11059
2016-01-07,03:00,04:00,22.39,12956
2016-01-07,04:00,05:00,22.32,13893.9
2016-01-07,05:00,06:00,24.2,14087.3
2016-01-07,06:00,07:00,31,13159.3
2016-01-07,07:00,08:00,42.47,15389.4
2016-01-07,08:00,09:00,42.97,16257.6
2016-01-07,09:00,10:00,41.93,17299.9
2016-01-07,10:00,11:00,41.62,17983.2
2016-01-07,11:00,12:00,41.5,18037
2016-01-07,12:00,13:00,40.66,17393.9
2016-01-07,13:00,14:00,40.33,17139.2
2016-01-07,14:00,15:00,36.51,17304.7
2016-01-07,15:00,16:00,33.49,18218.6
2016-01-07,16:00,17:00,34.19,18067.4
2016-01-07,17:00,18:00,40.66,16626.9
2016-01-07,18:00,19:00,40.8,15099.3
2016-01-07,19:00,20:00,42.1,14823
